redshift,absline,emiline
23.7595844976287,1.48133457568025e-25,5.45636967833633e-42
23.753884048925,1.48100283677428e-25,5.45258629308058e-42
23.748184912647,1.48067086261329e-25,5.448803779209e-42
23.7424870884925,1.4803386529587e-25,5.44502213652457e-42
23.7367905761596,1.480006207567e-25,5.44124136482426e-42
23.731095375346,1.47967352619654e-25,5.43746146390947e-42
23.72540148575,1.47934060860383e-25,5.43368243357714e-42
23.7197089070695,1.47900745454721e-25,5.42990427363132e-42
23.7140176390029,1.47867406378283e-25,5.42612698386966e-42
23.7083276812483,1.47834043606682e-25,5.42235056409074e-42
23.702639033504,1.47800657115702e-25,5.41857501409773e-42
23.6969516954685,1.47767246880774e-25,5.41480033368944e-42
23.6912656668402,1.47733812877495e-25,5.41102652266558e-42
23.6855809473177,1.47700355081331e-25,5.40725358082633e-42
23.6798975365996,1.47666873467825e-25,5.40348150797075e-42
23.6742154343844,1.47633368012324e-25,5.39971030390161e-42
23.668534640371,1.47599838690391e-25,5.39593996841806e-42
23.6628551542582,1.47566285477342e-25,5.39217050131895e-42
23.6571769757449,1.4753270834841e-25,5.38840190240743e-42
23.65150010453,1.47499107279104e-25,5.38463417148255e-42
23.6458245403125,1.4746548224466e-25,5.38086730834478e-42
23.6401502827915,1.47431833220229e-25,5.37710131279479e-42
23.6344773316661,1.47398160180923e-25,5.37333618463139e-42
23.6288056866357,1.4736446310229e-25,5.36957192365809e-42
23.6231353473994,1.47330741959036e-25,5.36580852967353e-42
23.6174663136568,1.47296996726609e-25,5.36204600247984e-42
23.611798585107,1.47263227379946e-25,5.35828434187799e-42
23.6061321614498,1.47229433893965e-25,5.35452354766743e-42
23.6004670423847,1.47195616243944e-25,5.3507636196495e-42
23.5948032276112,1.47161774404606e-25,5.34700455762362e-42
23.5891407168292,1.47127908351014e-25,5.34324636139371e-42
23.5834795097383,1.47094018058055e-25,5.33948903075927e-42
23.5778196060385,1.47060103500546e-25,5.33573256551971e-42
23.5721610054297,1.47026164653293e-25,5.33197696547925e-42
23.5665037076118,1.46992201491176e-25,5.32822223043786e-42
23.5608477122849,1.46958213988943e-25,5.32446836019601e-42
23.5551930191491,1.46924202121366e-25,5.32071535455538e-42
23.5495396279047,1.46890165862974e-25,5.31696321331566e-42
23.5438875382518,1.46856105188639e-25,5.31321193628124e-42
23.5382367498909,1.46822020072901e-25,5.30946152325176e-42
23.5325872625222,1.46787910490139e-25,5.30571197402701e-42
23.5269390758464,1.46753776415309e-25,5.30196328841203e-42
23.5212921895639,1.46719617822532e-25,5.29821546620634e-42
23.5156466033753,1.46685434686516e-25,5.29446850721184e-42
23.5100023169813,1.46651226981589e-25,5.29072241122794e-42
23.5043593300827,1.4661699468229e-25,5.28697717806031e-42
23.4987176423802,1.46582737763038e-25,5.28323280750806e-42
23.4930772535748,1.46548456197917e-25,5.2794892993723e-42
23.4874381633674,1.46514149961356e-25,5.27574665345702e-42
23.481800371459,1.46479819027733e-25,5.27200486956307e-42
23.4761638775508,1.46447123802252e-25,5.26828744574085e-42
23.4705286813438,1.46421253769239e-25,5.26466777018368e-42
23.4648947825393,1.46395363268373e-25,5.26104892826919e-42
23.4592621808387,1.46369452276236e-25,5.25743091980871e-42
23.4536308759432,1.46343520769136e-25,5.25381374460954e-42
23.4480008675542,1.46317568723324e-25,5.25019740247806e-42
23.4423721553734,1.46291596115218e-25,5.24658189322644e-42
23.4367447391023,1.4626560292092e-25,5.24296721666127e-42
23.4311186184425,1.46239589116815e-25,5.23935337259125e-42
23.4254937930957,1.4621355467889e-25,5.23574036082516e-42
23.4198702627637,1.4618749958323e-25,5.23212818116983e-42
23.4142480271483,1.46161423806178e-25,5.22851683343729e-42
23.4086270859516,1.46135327323576e-25,5.22490631743471e-42
23.4030074388753,1.46109210111483e-25,5.22129663296958e-42
23.3973890856216,1.46083072145987e-25,5.21768777985365e-42
23.3917720258927,1.46056913402886e-25,5.21407975789355e-42
23.3861562593907,1.46030733858249e-25,5.21047256690014e-42
23.3805417858178,1.46004533487843e-25,5.20686620667878e-42
23.3749286048764,1.45978312267534e-25,5.20326067704275e-42
23.3693167162689,1.45952070173105e-25,5.19965597779919e-42
23.3637061196978,1.45925807180268e-25,5.1960521087559e-42
23.3580968148655,1.45899523264872e-25,5.19244906972481e-42
23.3524888014748,1.458732184026e-25,5.18884686051395e-42
23.3468820792281,1.4584689256898e-25,5.18524548093231e-42
23.3412766478284,1.45820545739723e-25,5.18164493078957e-42
23.3356725069783,1.45794177890203e-25,5.17804520989314e-42
23.3300696563808,1.45767788996253e-25,5.17444631805578e-42
23.3244680957389,1.45741379033144e-25,5.17084825508526e-42
23.3188678247554,1.45714947976426e-25,5.16725102078946e-42
23.3132688431335,1.45688495801606e-25,5.16365461498082e-42
23.3076711505764,1.45662022483894e-25,5.16005903746757e-42
23.3020747467873,1.45635527998646e-25,5.15646428805945e-42
23.2964796314694,1.45609012321377e-25,5.15287036656611e-42
23.2908858043261,1.4558247542706e-25,5.14927727279546e-42
23.2852932650608,1.45555917291116e-25,5.14568500656047e-42
23.279702013377,1.45529337888653e-25,5.14209356766828e-42
23.2741120489783,1.45502737194894e-25,5.13850295593091e-42
23.2685233715683,1.45476115184934e-25,5.13491317115727e-42
23.2629359808507,1.45449471833921e-25,5.13132421315703e-42
23.2573498765292,1.45422807116655e-25,5.12773608174041e-42
23.2517650583077,1.45396121008341e-25,5.12414877671574e-42
23.2461815258901,1.45369413483826e-25,5.12056229789594e-42
23.2405992789804,1.4534268451809e-25,5.11697664508992e-42
23.2350183172825,1.45315934085954e-25,5.11339181810638e-42
23.2294386405006,1.4528916216231e-25,5.10980781675791e-42
23.2238602483388,1.45262368722024e-25,5.106224640854e-42
23.2182831405015,1.45235553739733e-25,5.10264229020447e-42
23.2127073166928,1.45208717190206e-25,5.09906076461964e-42
23.2071327766173,1.45181859048081e-25,5.09548006390867e-42
23.2015595199792,1.45154979288155e-25,5.09190018788472e-42
23.1959875464832,1.45128077884836e-25,5.08832113635691e-42
23.1904168558338,1.45101154812696e-25,5.08474290913421e-42
23.1848474477357,1.45074210046451e-25,5.08116550602977e-42
23.1792793218935,1.4504724356042e-25,5.07758892685311e-42
23.1737124780121,1.45020255329149e-25,5.07401317141507e-42
23.1681469157963,1.44993245326898e-25,5.07043823952388e-42
23.162582634951,1.44966213528113e-25,5.06686413099448e-42
23.1570196351812,1.44939159907179e-25,5.06329084563516e-42
23.1514579161921,1.44912084438317e-25,5.05971838325566e-42
23.1458974776886,1.44884987095814e-25,5.05614674366966e-42
23.140338319376,1.44857867853839e-25,5.05257592668653e-42
23.1347804409595,1.44830726686466e-25,5.04900593211766e-42
23.1292238421446,1.44803563567901e-25,5.04543675977334e-42
23.1236685226365,1.44776378472174e-25,5.04186840946364e-42
23.1181144821407,1.44749171373477e-25,5.03830088100235e-42
23.1125617203628,1.4472194224559e-25,5.03473417419915e-42
23.1070102370083,1.44694691062564e-25,5.03116828886382e-42
23.101460031783,1.44667417798437e-25,5.02760322481046e-42
23.0959111043925,1.44640122426974e-25,5.02403898184846e-42
23.0903634545427,1.44612804921861e-25,5.02047555978991e-42
23.0848170819395,1.44585465257219e-25,5.01691295844534e-42
23.0792719862887,1.44558103406428e-25,5.0133511776252e-42
23.0737281672963,1.44530719343573e-25,5.00979021714345e-42
23.0681856246685,1.4450331304205e-25,5.00623007681041e-42
23.0626443581114,1.44475884475537e-25,5.00267075643619e-42
23.0571043673312,1.44448433617691e-25,4.99911225583512e-42
23.0515656520342,1.44420960442148e-25,4.99555457481706e-42
23.0460282119266,1.44393464922165e-25,4.991997713194e-42
23.040492046715,1.44365947031261e-25,4.98844167077601e-42
23.0349571561058,1.44338406742985e-25,4.98488644737781e-42
23.0294235398055,1.44310844030646e-25,4.98133204280957e-42
23.0238911975208,1.44283258867386e-25,4.9777784568817e-42
23.0183601289583,1.44255651226878e-25,4.97422568940908e-42
23.0128303338249,1.44228021082137e-25,4.9706737402021e-42
23.0073018118272,1.44200368406383e-25,4.96712260907283e-42
23.0017745626722,1.44172693172754e-25,4.96357229583303e-42
22.9962485860668,1.44146585754739e-25,4.96004148981312e-42
22.9907238817181,1.4412708633107e-25,4.95658937049313e-42
22.9852004493332,1.44107569516433e-25,4.95313804619227e-42
22.9796782886191,1.44088035288109e-25,4.94968751672698e-42
22.9741573992831,1.44068483623315e-25,4.94623778191732e-42
22.9686377810326,1.44048914499224e-25,4.94278884157877e-42
22.9631194335748,1.44029327892847e-25,4.93934069552882e-42
22.9576023566172,1.4400972378148e-25,4.93589334358522e-42
22.9520865498673,1.43990102141971e-25,4.93244678556393e-42
22.9465720130326,1.43970462951384e-25,4.92900102128466e-42
22.9410587458207,1.43950806186667e-25,4.9255560505632e-42
22.9355467479394,1.43931131824844e-25,4.92211187321898e-42
22.9300360190964,1.43911439842603e-25,4.91866848906837e-42
22.9245265589996,1.43891730216964e-25,4.91522589792948e-42
22.9190183673567,1.43872002924671e-25,4.91178409962005e-42
22.9135114438759,1.43852257942394e-25,4.90834309395574e-42
22.9080057882651,1.43832495247016e-25,4.90490288075793e-42
22.9025014002323,1.43812714815102e-25,4.90146345984247e-42
22.8969982794859,1.4379291662327e-25,4.89802483102648e-42
22.891496425734,1.43773100648216e-25,4.89458699412993e-42
22.8859958386848,1.43753266866496e-25,4.89114994896986e-42
22.8804965180469,1.43733415254485e-25,4.88771369536428e-42
22.8749984635285,1.43713545788734e-25,4.88427823313103e-42
22.8695016748382,1.43693658445704e-25,4.88084356208671e-42
22.8640061516846,1.43673753201771e-25,4.87740968205287e-42
22.8585118937763,1.43653830033297e-25,4.87397659284552e-42
22.853018900822,1.43633888916492e-25,4.8705442942821e-42
22.8475271725305,1.4361392982778e-25,4.86711278618302e-42
22.8420367086105,1.4359395274331e-25,4.86368206836592e-42
22.8365475087711,1.43573957639226e-25,4.86025214064911e-42
22.8310595727211,1.43553944491608e-25,4.85682300284854e-42
22.8255729001696,1.43533913276723e-25,4.85339465478666e-42
22.8200874908257,1.43513863970563e-25,4.84996709627996e-42
22.8146033443986,1.43493796549028e-25,4.84654032714557e-42
22.8091204605976,1.43473710988232e-25,4.84311434720477e-42
22.8036388391318,1.43453607264055e-25,4.83968915627525e-42
22.7981584797107,1.43433485352301e-25,4.83626475417498e-42
22.7926793820437,1.43413345229022e-25,4.8328411407231e-42
22.7872015458404,1.43393186869771e-25,4.82941831573676e-42
22.7817249708102,1.43373010250423e-25,4.82599627903755e-42
22.7762496566629,1.43352815346743e-25,4.82257503044314e-42
22.7707756031081,1.43332602134207e-25,4.81915456977061e-42
22.7653028098557,1.43312370588746e-25,4.81573489684197e-42
22.7598312766153,1.43292120685692e-25,4.8123160114744e-42
22.754361003097,1.43271852400682e-25,4.8088979134873e-42
22.7488919890108,1.43251565709226e-25,4.80548060269926e-42
22.7434242340666,1.43231260586659e-25,4.80206407892856e-42
22.7379577379746,1.43210937008534e-25,4.79864834199632e-42
22.7324925004449,1.43190594950182e-25,4.79523339171967e-42
22.7270285211878,1.43170234386832e-25,4.79181922791961e-42
22.7215657999135,1.4314985529394e-25,4.78840585041535e-42
22.7161043363326,1.43129457646624e-25,4.78499325902485e-42
22.7106441301553,1.43109041420145e-25,4.7815814535683e-42
22.7051851810922,1.43088606589446e-25,4.77817043386308e-42
22.6997274888539,1.43068153129905e-25,4.77476019973179e-42
22.694271053151,1.43047681016329e-25,4.77135075099213e-42
22.6888158736942,1.43027190223968e-25,4.76794208746266e-42
22.6833619501943,1.43006680727593e-25,4.76453420896528e-42
22.6779092823621,1.42986152502213e-25,4.76112711531819e-42
22.6724578699086,1.42965605522832e-25,4.75772080634137e-42
22.6670077125446,1.42945039763993e-25,4.75431528185412e-42
22.6615588099813,1.4292445520072e-25,4.75091054167482e-42
22.6561111619298,1.42903851807677e-25,4.7475065856262e-42
22.6506647681011,1.42883229559527e-25,4.74410341352627e-42
22.6452196282067,1.42862588431017e-25,4.74070102519396e-42
22.6397757419576,1.4284192839668e-25,4.73729942045124e-42
22.6343331090654,1.42821249431098e-25,4.73389859911725e-42
22.6288917292415,1.42800551508853e-25,4.73049856101192e-42
22.6234516021973,1.42779834604195e-25,4.7270993059534e-42
22.6180127276445,1.42759098691871e-25,4.7237008337651e-42
22.6125751052947,1.42738343746006e-25,4.72030314426461e-42
22.6071387348595,1.42717569741027e-25,4.71690623727222e-42
22.6017036160507,1.42696776651253e-25,4.71351011260999e-42
22.5962697485803,1.42675964450838e-25,4.71011477009613e-42
22.5908371321601,1.4265513311412e-25,4.7067202095521e-42
22.585405766502,1.42634282615064e-25,4.70332643079741e-42
22.5799756513181,1.42613412927862e-25,4.69993343365129e-42
22.5745467863204,1.42592524026552e-25,4.69654121793675e-42
22.5691191712213,1.42571615885216e-25,4.69314978347265e-42
22.5636928057328,1.42550688477663e-25,4.68975913007881e-42
22.5582676895673,1.42529741777926e-25,4.68636925757745e-42
22.5528438224372,1.4250877575993e-25,4.68298016578847e-42
22.5474212040548,1.4248779039732e-25,4.67959185453232e-42
22.5419998341328,1.42466785663985e-25,4.67620432362953e-42
22.5365797123836,1.4244576153359e-25,4.67281757289923e-42
22.5311608385198,1.42424717979832e-25,4.66943160216506e-42
22.5257432122543,1.42405886009831e-25,4.66607485075205e-42
22.5203268332997,1.4239643582356e-25,4.66283862411874e-42
22.5149117013688,1.42386975950957e-25,4.65960314269509e-42
22.5094978161747,1.42377506377204e-25,4.6563684063084e-42
22.5040851774301,1.42368027087758e-25,4.65313441478742e-42
22.4986737848482,1.4235853806779e-25,4.64990116795901e-42
22.493263638142,1.42349039302668e-25,4.64666866565482e-42
22.4878547370248,1.42339530777612e-25,4.6434369077022e-42
22.4824470812097,1.42330012477738e-25,4.64020589392888e-42
22.47704067041,1.42320484388372e-25,4.63697562416629e-42
22.4716355043391,1.42310946494528e-25,4.63374609824172e-42
22.4662315827104,1.42301398781265e-25,4.63051731598439e-42
22.4608289052374,1.42291841233805e-25,4.62728927722329e-42
22.4554274716336,1.42282273837141e-25,4.6240619817859e-42
22.4500272816127,1.42272696576336e-25,4.62083542950375e-42
22.4446283348884,1.42263109436316e-25,4.61760962020517e-42
22.4392306311744,1.42253512401925e-25,4.61438455371767e-42
22.4338341701845,1.42243905458447e-25,4.61116022987278e-42
22.4284389516326,1.42234288590523e-25,4.60793664849884e-42
22.4230449752327,1.4222466178301e-25,4.60471380942467e-42
22.4176522406988,1.42215025020843e-25,4.60149171247987e-42
22.412260747745,1.42205378288762e-25,4.59827035749226e-42
22.4068704960854,1.42195721571593e-25,4.59504974429401e-42
22.4014814854341,1.42186054854095e-25,4.59182987271224e-42
22.3960937155056,1.4217637812093e-25,4.58861074257781e-42
22.3907071860142,1.42166691356793e-25,4.58539235372039e-42
22.3853218966742,1.42156994546367e-25,4.58217470596835e-42
22.3799378472002,1.4214728767424e-25,4.57895779915156e-42
22.3745550373067,1.42137570725055e-25,4.57574163309866e-42
22.3691734667082,1.42127843683229e-25,4.57252620764143e-42
22.3637931351196,1.4211810653347e-25,4.56931152260868e-42
22.3584140422554,1.42108359260072e-25,4.56609757782844e-42
22.3530361878306,1.42098601847716e-25,4.56288437313355e-42
22.3476595715599,1.42088834280721e-25,4.55967190835168e-42
22.3422841931584,1.42079056543468e-25,4.55646018331363e-42
22.336910052341,1.42069268620351e-25,4.55324919784884e-42
22.3315371488228,1.42059470495698e-25,4.55003895178586e-42
22.326165482319,1.42049662153855e-25,4.54682944495729e-42
22.3207950525447,1.42039843579085e-25,4.54362067719176e-42
22.3154258592151,1.42030014755471e-25,4.54041264831812e-42
22.3100579020457,1.42020175667471e-25,4.53720535816943e-42
22.3046911807519,1.4201032629907e-25,4.53399880657368e-42
22.299325695049,1.42000466634491e-25,4.53079299336133e-42
22.2939614446526,1.41990596657827e-25,4.52758791836163e-42
22.2885984292783,1.41980716353155e-25,4.52438358140746e-42
22.2832366486418,1.4197082570452e-25,4.52117998232698e-42
22.2778761024588,1.41960924695817e-25,4.51797712095029e-42
22.2725167904451,1.41951013311291e-25,4.51477499710952e-42
22.2671587123165,1.41941091534595e-25,4.51157361063371e-42
22.2618018677889,1.41931159349919e-25,4.50837296135402e-42
22.2564462565784,1.41921216740931e-25,4.50517304910018e-42
22.251091878401,1.41911263691483e-25,4.50197387370196e-42
22.2457387329728,1.41901300185437e-25,4.49877543499213e-42
22.24038682001,1.41891326206647e-25,4.4955777327999e-42
22.2350361392288,1.41881341738728e-25,4.49238076695516e-42
22.2296866903456,1.41871346765501e-25,4.48918453729069e-42
22.2243384730767,1.41861341270532e-25,4.48598904363592e-42
22.2189914871385,1.41851325237527e-25,4.48279428582203e-42
22.2136457322476,1.41841298650212e-25,4.47960026367926e-42
22.2083012081206,1.41831261491833e-25,4.47640697703752e-42
22.2029579144741,1.41821213746212e-25,4.47321442572985e-42
22.1976158510248,1.41811155396785e-25,4.47002260958601e-42
22.1922750174894,1.41801086427047e-25,4.46683152843621e-42
22.1869354135848,1.41791006820367e-25,4.46364118211351e-42
22.1815970390279,1.41780916560242e-25,4.46045157044718e-42
22.1762598935357,1.41770815629973e-25,4.4572626932693e-42
22.1709239768252,1.41760704012915e-25,4.45407455040921e-42
22.1655892886134,1.41750581692303e-25,4.45088714170013e-42
22.1602558286176,1.41740448651414e-25,4.44770046697271e-42
22.154923596555,1.41730304873643e-25,4.44451452605662e-42
22.1495925921428,1.41720150341998e-25,4.44132931878529e-42
22.1442628150985,1.41709985039719e-25,4.4381448449894e-42
22.1389342651394,1.41699808949985e-25,4.43496110449985e-42
22.133606941983,1.41689622055727e-25,4.43177809714804e-42
22.1282808453469,1.41679424340073e-25,4.42859582276444e-42
22.1229559749486,1.41669215786149e-25,4.42541428118278e-42
22.117632330506,1.41658996376815e-25,4.4222334722332e-42
22.1123099117367,1.41648766094986e-25,4.41905339574611e-42
22.1069887183585,1.41638524923679e-25,4.41587405155545e-42
22.1016687500893,1.41628272845739e-25,4.41269543949179e-42
22.096350006647,1.41618009844058e-25,4.40951755938667e-42
22.0910324877497,1.41607735901249e-25,4.4063404110717e-42
22.0857161931154,1.41597451000267e-25,4.40316399437766e-42
22.0804011224623,1.41587155123825e-25,4.39998830913849e-42
22.0750872755085,1.41576848254525e-25,4.39681335518382e-42
22.0697746519724,1.41566530375075e-25,4.39363913234726e-42
22.0644632515721,1.41557855588508e-25,4.39049526654448e-42
22.0591530740263,1.41556215276756e-25,4.38747820054567e-42
22.0538441190532,1.41554573124768e-25,4.38446182919514e-42
22.0485363863715,1.41552929129413e-25,4.38144615233225e-42
22.0432298756997,1.41551283287831e-25,4.37843116979912e-42
22.0379245867565,1.41549635596738e-25,4.37541688143519e-42
22.0326205192606,1.4154798605314e-25,4.37240328707946e-42
22.0273176729307,1.41546334654007e-25,4.36939038657423e-42
22.0220160474858,1.41544681396224e-25,4.36637817975876e-42
22.0167156426447,1.41543026276604e-25,4.36336666647319e-42
22.0114164581265,1.4154136929221e-25,4.36035584655848e-42
22.0061184936501,1.4153971043975e-25,4.3573457198533e-42
22.0008217489346,1.41538049716184e-25,4.35433628620024e-42
21.9955262236993,1.41536387118532e-25,4.35132754543925e-42
21.9902319176634,1.41534722643376e-25,4.34831949740943e-42
21.9849388305461,1.41533056287791e-25,4.34531214195366e-42
21.979646962067,1.41531388048672e-25,4.34230547891111e-42
21.9743563119452,1.4152971792265e-25,4.33929950812269e-42
21.9690668799005,1.41528045906713e-25,4.33629422942767e-42
21.9637786656522,1.41526371997706e-25,4.33328964266975e-42
21.9584916689201,1.41524696192439e-25,4.33028574768755e-42
21.9532058894239,1.4152301848759e-25,4.32728254432095e-42
21.9479213268832,1.41521338880309e-25,4.32428003241355e-42
21.942637981018,1.41519657367053e-25,4.3212782118044e-42
21.9373558515481,1.41517973944776e-25,4.31827708233488e-42
21.9320749381934,1.41516288610225e-25,4.3152766438454e-42
21.9267952406739,1.41514601360257e-25,4.3122768961764e-42
21.9215167587098,1.41512912191578e-25,4.30927783917049e-42
21.9162394920212,1.4151122110103e-25,4.30627947266829e-42
21.9109634403282,1.41509528085244e-25,4.30328179650906e-42
21.9056886033512,1.41507833141173e-25,4.30028481053631e-42
21.9004149808104,1.41506136265384e-25,4.29728851459056e-42
21.8951425724264,1.41504437454728e-25,4.29429290851229e-42
21.8898713779194,1.41502736705924e-25,4.29129799214311e-42
21.8846013970101,1.41501034015574e-25,4.28830376532308e-42
21.8793326294191,1.41499329380556e-25,4.28531022789566e-42
21.874065074867,1.41497622797537e-25,4.28231737970097e-42
21.8687987330745,1.41495914263183e-25,4.27932522057929e-42
21.8635336037624,1.41494203774221e-25,4.27633375037478e-42
21.8582696866516,1.41492491327355e-25,4.27334296892681e-42
21.853006981463,1.41490776919245e-25,4.2703528760777e-42
21.8477454879175,1.41489060546497e-25,4.26736347166729e-42
21.8424852057362,1.41487342205962e-25,4.2643747555395e-42
21.8372261346402,1.41485621894119e-25,4.26138672753481e-42
21.8319682743507,1.41483899607623e-25,4.25839938749354e-42
21.8267116245889,1.41482175343241e-25,4.25541273526003e-42
21.821456185076,1.41480449097629e-25,4.25242677067435e-42
21.8162019555336,1.41478720867204e-25,4.24944149357866e-42
21.8109489356829,1.41476990648822e-25,4.24645690381447e-42
21.8056971252455,1.41475258438919e-25,4.24347300122224e-42
21.8004465239429,1.41473524234243e-25,4.24048978564653e-42
21.7951971314968,1.4147178803127e-25,4.23750725692775e-42
21.7899489476288,1.41470049826614e-25,4.23452541490671e-42
21.7847019720606,1.41468309616963e-25,4.23154425942773e-42
21.7794562045142,1.41466567398798e-25,4.22856379033148e-42
21.7742116447113,1.41464823168677e-25,4.22558400746019e-42
21.768968292374,1.41463076923272e-25,4.22260491065591e-42
21.7637261472241,1.41461328658925e-25,4.21962649975934e-42
21.7584852089838,1.41459578372397e-25,4.21664877461497e-42
21.7532454773752,1.4145782606008e-25,4.21367173506309e-42
21.7480069521205,1.41456071718564e-25,4.21069538094739e-42
21.742769632942,1.41454315344341e-25,4.20771971210976e-42
21.7375335195619,1.41452556933994e-25,4.20474472839202e-42
21.7322986117027,1.41450796483963e-25,4.20177042963646e-42
21.7270649090869,1.41449033990651e-25,4.19879681568416e-42
21.7218324114368,1.41447269450747e-25,4.19582388638023e-42
21.7166011184752,1.41445502860628e-25,4.1928516415658e-42
21.7113710299246,1.41443734216697e-25,4.18988008108188e-42
21.7061421455078,1.41441963515597e-25,4.18690920477367e-42
21.7009144649475,1.41440190753622e-25,4.18393901248215e-42
21.6956879879666,1.41438415927267e-25,4.18096950405016e-42
21.6904627142879,1.41436639033035e-25,4.1780006793204e-42
21.6852386436344,1.41434860067232e-25,4.17503253813394e-42
21.6800157757292,1.41433079026335e-25,4.17206508033588e-42
21.6747941102953,1.41431295906784e-25,4.16909830576787e-42
21.6695736470559,1.41429510705021e-25,4.16613221427156e-42
21.6643543857342,1.41427723417359e-25,4.16316680569208e-42
21.6591363260535,1.4142593404025e-25,4.16020207987088e-42
21.6539194677371,1.41424142570033e-25,4.15723803665128e-42
21.6487038105084,1.41422349003055e-25,4.15427467587386e-42
21.643489354091,1.41420553335766e-25,4.15131199738541e-42
21.6382760982083,1.41418755564521e-25,4.14835000102656e-42
21.6330640425839,1.414169556855e-25,4.14538868663945e-42
21.6278531869415,1.41415153695314e-25,4.14242805406971e-42
21.6226435310049,1.41413349590048e-25,4.13946810315887e-42
21.6174350744977,1.41411543366149e-25,4.13650883375041e-42
21.612227817144,1.41411204813925e-25,4.13357365729753e-42
21.6070217586675,1.41417192314416e-25,4.13073985379487e-42
21.6018168987923,1.41423187159268e-25,4.12790670263338e-42
21.5966132372424,1.41429189361645e-25,4.12507420366184e-42
21.5914107737419,1.41435198934963e-25,4.1222423567284e-42
21.586209508015,1.41441215892698e-25,4.11941116168557e-42
21.5810094397859,1.41447240248326e-25,4.11658061838137e-42
21.5758105687789,1.41453272015293e-25,4.11375072666606e-42
21.5706128947184,1.4145931120712e-25,4.110921486389e-42
21.5654164173289,1.41465357837334e-25,4.10809289739946e-42
21.5602211363347,1.41471411919606e-25,4.10526495954925e-42
21.5550270514604,1.41477473467557e-25,4.10243767268734e-42
21.5498341624307,1.41483542494696e-25,4.09961103666234e-42
21.5446424689703,1.41489619014952e-25,4.09678505132684e-42
21.5394519708038,1.41495703041857e-25,4.09395971652895e-42
21.5342626676561,1.41501794589252e-25,4.09113503212016e-42
21.5290745592521,1.4150789367085e-25,4.0883109979479e-42
21.5238876453166,1.41514000300658e-25,4.08548761386554e-42
21.5187019255747,1.41520114492341e-25,4.08266487972172e-42
21.5135173997515,1.41526236259845e-25,4.07984279536568e-42
21.508334067572,1.41532365617137e-25,4.07702136064966e-42
21.5031519287615,1.41538502578144e-25,4.07420057542316e-42
21.4979709830451,1.41544647156938e-25,4.0713804395361e-42
21.4927912301483,1.41550799367451e-25,4.0685609528391e-42
21.4876126697963,1.41556959223702e-25,4.0657421151812e-42
21.4824353017147,1.41563126739909e-25,4.06292392641537e-42
21.4772591256288,1.41569301930235e-25,4.06010638639071e-42
21.4720841412644,1.41575484808659e-25,4.05728949495627e-42
21.466910348347,1.41581675389554e-25,4.05447325196541e-42
21.4617377466022,1.41587873687106e-25,4.05165765726723e-42
21.4565663357559,1.41594079715604e-25,4.04884271071221e-42
21.4513961155339,1.4160029348937e-25,4.04602841215106e-42
21.4462270856621,1.41606515022625e-25,4.04321476143329e-42
21.4410592458663,1.41612744329843e-25,4.04040175841174e-42
21.4358925958726,1.41618981425438e-25,4.03758940293532e-42
21.4307271354071,1.41625226323917e-25,4.03477769485629e-42
21.425562864196,1.41631479039647e-25,4.03196663402477e-42
21.4203997819653,1.41637739587233e-25,4.02915622029165e-42
21.4152378884413,1.41644007981167e-25,4.02634645350732e-42
21.4100771833505,1.41650284236107e-25,4.02353733352181e-42
21.4049176664191,1.41656568366634e-25,4.02072886018856e-42
21.3997593373736,1.41662860387475e-25,4.01792103335701e-42
21.3946021959406,1.41669160313235e-25,4.01511385287685e-42
21.3894462418465,1.41675468158739e-25,4.01230731860188e-42
21.3842914748181,1.4168178393873e-25,4.00950143038149e-42
21.379137894582,1.41688107668079e-25,4.00669618806738e-42
21.373985500865,1.41694439361523e-25,4.00389159150995e-42
21.3688342933939,1.41700779033992e-25,4.00108764055978e-42
21.3636842718957,1.41707126700501e-25,3.99828433507009e-42
21.3585354360971,1.41713482375925e-25,3.995481674891e-42
21.3533877857254,1.417198460752e-25,3.99267965987263e-42
21.3482413205075,1.41726217813469e-25,3.9898782898687e-42
21.3430960401706,1.41732597605871e-25,3.98707756472883e-42
21.3379519444419,1.41738985467314e-25,3.98427748430523e-42
21.3328090330487,1.41745381413012e-25,3.98147804844714e-42
21.3276673057182,1.41751785458291e-25,3.97867925700951e-42
21.3225267621779,1.41758197618186e-25,3.97588110984147e-42
21.3173874021552,1.41764617908069e-25,3.97308360679397e-42
21.3122492253777,1.41771046343241e-25,3.97028674772045e-42
21.3071122315729,1.41777482939029e-25,3.96749053247146e-42
21.3019764204685,1.41783927710808e-25,3.96469496089878e-42
21.2968417917922,1.41790380674013e-25,3.96190003285429e-42
21.2917083452717,1.41796841843974e-25,3.95910574818773e-42
21.2865760806348,1.41803311236316e-25,3.95631210675363e-42
21.2814449976095,1.41809788866609e-25,3.95351910840244e-42
21.2763150959238,1.41816274750307e-25,3.95072675298498e-42
21.2711863753055,1.41822768903139e-25,3.94793504035498e-42
21.2660588354829,1.4182927134064e-25,3.94514397036299e-42
21.2609324761841,1.41835782078615e-25,3.94235354286149e-42
21.2558072971372,1.41842301132664e-25,3.93956375770165e-42
21.2506832980705,1.41848828518658e-25,3.93677461473485e-42
21.2455604787124,1.41855364252341e-25,3.93398611381514e-42
21.2404388387913,1.41861908349659e-25,3.93119825479205e-42
21.2353183780355,1.41868460826344e-25,3.92841103752008e-42
