nu,I
2227427966.10026,-9.860761315262648e-32
2227479255.11504,-1.9721522630525295e-31
2227530545.31083,-1.9721522630525295e-31
2227581836.68761,-1.0477058897466563e-31
2227633129.24544,0.0
2227684422.98434,-1.0477058897466563e-31
2227735717.90433,-9.860761315262648e-32
2227787014.00546,0.0
2227838311.28772,-1.0477058897466563e-31
2227889609.75117,0.0
2227940909.39581,-1.9721522630525295e-31
2227992210.2217,-9.860761315262648e-32
2228043512.22884,-2.9582283945787943e-31
2228094815.41726,-9.860761315262648e-32
2228146119.787,-1.9721522630525295e-31
2228197425.33808,-9.860761315262648e-32
2228248732.07053,-1.0477058897466563e-31
2228300039.98437,-1.9721522630525295e-31
2228351349.07963,-9.860761315262648e-32
2228402659.35634,-9.860761315262648e-32
2228453970.81454,-9.860761315262648e-32
2228505283.45423,-1.9721522630525295e-31
2228556597.27545,-9.860761315262648e-32
2228607912.27823,-9.860761315262648e-32
2228659228.4626,-1.9721522630525295e-31
2228710545.82858,-9.860761315262648e-32
2228761864.3762,-1.9721522630525295e-31
2228813184.10548,0.0
2228864505.01646,9.860761315262648e-32
2228915827.10916,-9.860761315262648e-32
2228967150.38361,-1.9721522630525295e-31
2229018474.83984,-1.0477058897466563e-31
2229069800.47786,0.0
2229121127.29772,0.0
2229172455.29943,-1.0477058897466563e-31
2229223784.48304,-1.0477058897466563e-31
2229275114.84855,-1.9721522630525295e-31
2229326446.396,-9.860761315262648e-32
2229377779.12541,-9.860761315262648e-32
2229429113.03683,0.0
2229480448.13026,-2.033782021272921e-31
2229531784.40573,-2.033782021272921e-31
2229583121.86328,-9.860761315262648e-32
2229634460.50294,-9.860761315262648e-32
2229685800.32473,0.0
2229737141.32867,-2.033782021272921e-31
2229788483.51479,0.0
2229839826.88313,-9.860761315262648e-32
2229891171.4337,1.0477058897466563e-31
2229942517.16655,-1.9721522630525295e-31
2229993864.08168,1.0477058897466563e-31
2230045212.17913,0.0
2230096561.45893,-1.0477058897466563e-31
2230147911.92111,-3.019858152799186e-31
2230199263.56569,-2.033782021272921e-31
2230250616.39269,1.0477058897466563e-31
2230301970.40215,-1.9721522630525295e-31
2230353325.5941,-1.9721522630525295e-31
2230404681.96856,-1.0477058897466563e-31
2230456039.52555,-1.0477058897466563e-31
2230507398.26511,-9.860761315262648e-32
2230558758.18726,-9.860761315262648e-32
2230610119.29203,-1.9721522630525295e-31
2230661481.57945,-2.033782021272921e-31
2230712845.04954,-9.860761315262648e-32
2230764209.70233,0.0
2230815575.53785,1.9721522630525295e-31
2230866942.55614,0.0
2230918310.75719,-1.9721522630525295e-31
2230969680.14106,-1.9721522630525295e-31
2231021050.70777,-9.860761315262648e-32
2231072422.45734,-1.0477058897466563e-31
2231123795.38981,-3.019858152799186e-31
2231175169.50519,-2.033782021272921e-31
2231226544.80352,-1.9721522630525295e-31
2231277921.28482,-2.033782021272921e-31
2231329298.94912,0.0
2231380677.79646,-9.860761315262648e-32
2231432057.82684,-9.860761315262648e-32
2231483439.04031,-2.033782021272921e-31
2231534821.43689,-9.860761315262648e-32
2231586205.0166,-3.019858152799186e-31
2231637589.77949,-9.860761315262648e-32
2231688975.72556,0.0
2231740362.85485,-9.860761315262648e-32
2231791751.16739,0.0
2231843140.6632,-9.860761315262648e-32
2231894531.34231,-1.9721522630525295e-31
2231945923.20475,-3.019858152799186e-31
2231997316.25054,-9.860761315262648e-32
2232048710.47971,-1.9721522630525295e-31
2232100105.89231,-1.9721522630525295e-31
2232151502.48833,-2.033782021272921e-31
2232202900.26781,-9.860761315262648e-32
2232254299.23079,0.0
2232305699.37729,-9.860761315262648e-32
2232357100.70733,-9.860761315262648e-32
2232408503.22094,-1.0477058897466563e-31
2232459906.91815,-1.0477058897466563e-31
2232511311.79899,-9.860761315262648e-32
2232562717.8635,-3.019858152799186e-31
2232614125.11167,0.0
2232665533.54356,-9.860761315262648e-32
2232716943.15918,-3.019858152799186e-31
2232768353.95857,0.0
2232819765.94176,0.0
2232871179.10875,-9.860761315262648e-32
2232922593.45959,-9.860761315262648e-32
2232974008.99431,0.0
2233025425.71292,-9.860761315262648e-32
2233076843.61547,-9.860761315262648e-32
2233128262.70197,0.0
2233179682.97245,-9.860761315262648e-32
2233231104.42693,-1.9721522630525295e-31
2233282527.06546,-9.860761315262648e-32
2233333950.88805,-9.860761315262648e-32
2233385375.89473,-9.860761315262648e-32
2233436802.08553,0.0
2233488229.46047,-1.9721522630525295e-31
2233539658.01959,0.0
2233591087.76291,-9.860761315262648e-32
2233642518.69045,-1.9721522630525295e-31
2233693950.80224,-9.860761315262648e-32
2233745384.09832,-2.033782021272921e-31
2233796818.57872,-1.9721522630525295e-31
2233848254.24344,0.0
2233899691.09253,9.860761315262648e-32
2233951129.126,-9.860761315262648e-32
2234002568.3439,-2.033782021272921e-31
2234054008.74625,-9.860761315262648e-32
2234105450.33306,-1.9721522630525295e-31
2234156893.10438,-9.860761315262648e-32
2234208337.06022,0.0
2234259782.20062,0.0
2234311228.5256,-9.860761315262648e-32
2234362676.03519,-1.0477058897466563e-31
2234414124.72941,-9.860761315262648e-32
2234465574.60829,0.0
2234517025.67188,-9.860761315262648e-32
2234568477.92018,0.0
2234619931.35322,-2.033782021272921e-31
2234671385.97103,-1.9721522630525295e-31
2234722841.77365,-1.9721522630525295e-31
2234774298.76109,0.0
2234825756.93339,-1.9721522630525295e-31
2234877216.29057,-2.033782021272921e-31
2234928676.83265,-1.9721522630525295e-31
2234980138.55968,0.0
2235031601.47167,0.0
2235083065.56865,-3.019858152799186e-31
2235134530.85064,-9.860761315262648e-32
2235185997.31768,-1.0477058897466563e-31
2235237464.96981,-2.9582283945787943e-31
2235288933.80702,-1.9721522630525295e-31
2235340403.82936,-9.860761315262648e-32
2235391875.03686,0.0
2235443347.42954,-1.9721522630525295e-31
2235494821.00743,0.0
2235546295.77056,-2.033782021272921e-31
2235597771.71895,-3.019858152799186e-31
2235649248.85262,-1.9721522630525295e-31
2235700727.17163,-9.860761315262648e-32
2235752206.67597,0.0
2235803687.36569,-9.860761315262648e-32
2235855169.24081,-9.860761315262648e-32
2235906652.30135,-1.0477058897466563e-31
2235958136.54736,-1.9721522630525295e-31
2236009621.97884,-9.860761315262648e-32
2236061108.59583,-9.860761315262648e-32
2236112596.39836,-9.860761315262648e-32
2236164085.38645,-2.033782021272921e-31
2236215575.56014,-9.860761315262648e-32
2236267066.91945,0.0
2236318559.46439,-9.860761315262648e-32
2236370053.19502,0.0
2236421548.11134,-9.860761315262648e-32
2236473044.2134,-1.9721522630525295e-31
2236524541.5012,-9.860761315262648e-32
2236576039.97479,-1.9721522630525295e-31
2236627539.63419,-1.9721522630525295e-31
2236679040.47943,-1.0477058897466563e-31
2236730542.51053,-1.9721522630525295e-31
2236782045.72752,-1.9721522630525295e-31
2236833550.13043,0.0
2236885055.71929,-1.0477058897466563e-31
2236936562.49413,0.0
2236988070.45496,-9.860761315262648e-32
2237039579.60182,-1.0477058897466563e-31
2237091089.93473,-1.0477058897466563e-31
2237142601.45374,9.860761315262648e-32
2237194114.15884,0.0
2237245628.05009,0.0
2237297143.1275,-9.860761315262648e-32
2237348659.3911,-9.860761315262648e-32
2237400176.84093,-3.019858152799186e-31
2237451695.477,-9.860761315262648e-32
2237503215.29935,-2.033782021272921e-31
2237554736.30799,0.0
2237606258.50296,-1.0477058897466563e-31
2237657781.8843,-9.860761315262648e-32
2237709306.45201,-1.0477058897466563e-31
2237760832.20613,0.0
2237812359.1467,-1.9721522630525295e-31
2237863887.27372,0.0
2237915416.58725,0.0
2237966947.08729,0.0
2238018478.77387,0.0
2238070011.64703,-2.033782021272921e-31
2238121545.70681,-1.9721522630525295e-31
2238173080.9532,0.0
2238224617.38625,-1.9721522630525295e-31
2238276155.00598,-9.860761315262648e-32
2238327693.81242,-9.860761315262648e-32
2238379233.80561,-9.860761315262648e-32
2238430774.98556,9.860761315262648e-32
2238482317.3523,-9.860761315262648e-32
2238533860.90586,-9.860761315262648e-32
2238585405.64628,-1.0477058897466563e-31
2238636951.57357,-9.860761315262648e-32
2238688498.68775,-2.033782021272921e-31
2238740046.98887,0.0
2238791596.47694,-9.860761315262648e-32
2238843147.15201,1.9721522630525295e-31
2238894699.01408,-9.860761315262648e-32
2238946252.06319,-1.0477058897466563e-31
2238997806.29937,0.0
2239049361.72264,-2.9582283945787943e-31
2239100918.33304,-2.033782021272921e-31
2239152476.13058,-9.860761315262648e-32
2239204035.11529,0.0
2239255595.28721,-9.860761315262648e-32
2239307156.64636,-9.860761315262648e-32
2239358719.19278,0.0
2239410282.92647,-9.860761315262648e-32
2239461847.84747,0.0
2239513413.95582,-9.860761315262648e-32
2239564981.25154,0.0
2239616549.73464,-1.0477058897466563e-31
2239668119.40517,0.0
2239719690.26315,9.860761315262648e-32
2239771262.3086,-1.9721522630525295e-31
2239822835.54157,-9.860761315262648e-32
2239874409.96206,-9.860761315262648e-32
2239925985.57011,-2.033782021272921e-31
2239977562.36574,-3.019858152799186e-31
2240029140.34899,-2.9582283945787943e-31
2240080719.51988,1.9721522630525295e-31
2240132299.87844,-9.860761315262648e-32
2240183881.42469,-2.9582283945787943e-31
2240235464.15866,-1.9721522630525295e-31
2240287048.08039,0.0
2240338633.1899,-1.9721522630525295e-31
2240390219.4872,-9.860761315262648e-32
2240441806.97234,-2.033782021272921e-31
2240493395.64533,0.0
2240544985.50623,-9.860761315262648e-32
2240596576.55503,0.0
2240648168.79176,-1.0477058897466563e-31
2240699762.21647,0.0
2240751356.82918,-2.033782021272921e-31
2240802952.62991,-9.860761315262648e-32
2240854549.61869,-1.9721522630525295e-31
2240906147.79555,-2.033782021272921e-31
2240957747.16051,-2.033782021272921e-31
2241009347.71362,-2.033782021272921e-31
2241060949.45487,0.0
2241112552.38432,-9.860761315262648e-32
2241164156.50197,-9.860761315262648e-32
2241215761.80788,0.0
2241267368.30206,0.0
2241318975.98452,-3.019858152799186e-31
2241370584.85532,-3.019858152799186e-31
2241422194.91446,0.0
2241473806.16198,0.0
2241525418.59792,9.860761315262648e-32
2241577032.22229,0.0
2241628647.03511,-2.9582283945787943e-31
2241680263.03643,-3.019858152799186e-31
2241731880.22625,-1.0477058897466563e-31
2241783498.60464,-1.0477058897466563e-31
2241835118.17158,0.0
2241886738.92712,-2.033782021272921e-31
2241938360.87129,-9.860761315262648e-32
2241989984.00412,-2.9582283945787943e-31
2242041608.32562,-1.9721522630525295e-31
2242093233.83583,-9.860761315262648e-32
2242144860.53477,-3.019858152799186e-31
2242196488.42248,0.0
2242248117.49898,1.0477058897466563e-31
2242299747.7643,-2.033782021272921e-31
2242351379.21845,-2.9582283945787943e-31
2242403011.86148,0.0
2242454645.69341,-1.9721522630525295e-31
2242506280.71428,-9.860761315262648e-32
2242557916.92408,-2.033782021272921e-31
2242609554.32287,9.860761315262648e-32
2242661192.91067,-2.033782021272921e-31
2242712832.68751,-9.860761315262648e-32
2242764473.65342,9.860761315262648e-32
2242816115.8084,-1.9721522630525295e-31
2242867759.15251,9.860761315262648e-32
2242919403.68577,-9.860761315262648e-32
2242971049.4082,-9.860761315262648e-32
2243022696.31983,-9.860761315262648e-32
2243074344.42068,0.0
2243125993.71079,-1.9721522630525295e-31
2243177644.19018,-9.860761315262648e-32
2243229295.8589,-2.033782021272921e-31
2243280948.71693,-9.860761315262648e-32
2243332602.76434,-2.033782021272921e-31
2243384258.00113,-9.860761315262648e-32
2243435914.42736,0.0
2243487572.04302,-2.033782021272921e-31
2243539230.84816,0.0
2243590890.8428,0.0
2243642552.02697,-3.019858152799186e-31
2243694214.4007,-9.860761315262648e-32
2243745877.96401,-3.019858152799186e-31
2243797542.71692,-9.860761315262648e-32
2243849208.65948,-9.860761315262648e-32
2243900875.79171,-1.0477058897466563e-31
2243952544.11363,-9.860761315262648e-32
2244004213.62527,-2.033782021272921e-31
2244055884.32665,-1.9721522630525295e-31
2244107556.21782,-1.0477058897466563e-31
2244159229.29878,-9.860761315262648e-32
2244210903.56958,0.0
2244262579.03024,0.0
2244314255.68077,0.0
2244365933.52122,1.0477058897466563e-31
2244417612.55162,-1.9721522630525295e-31
2244469292.77198,-9.860761315262648e-32
2244520974.18233,-1.9721522630525295e-31
2244572656.78271,0.0
2244624340.57313,-2.033782021272921e-31
2244676025.55364,-9.860761315262648e-32
2244727711.72425,0.0
2244779399.08498,-9.860761315262648e-32
2244831087.63588,-2.9582283945787943e-31
2244882777.37697,-9.860761315262648e-32
2244934468.30827,-2.033782021272921e-31
2244986160.42981,-1.9721522630525295e-31
2245037853.74161,-1.9721522630525295e-31
2245089548.24372,-2.9582283945787943e-31
2245141243.93615,-1.9721522630525295e-31
2245192940.81893,-1.9721522630525295e-31
2245244638.89209,-2.033782021272921e-31
2245296338.15565,-2.033782021272921e-31
2245348038.60964,0.0
2245399740.25411,-9.860761315262648e-32
2245451443.08905,0.0
2245503147.11451,-9.860761315262648e-32
2245554852.33051,0.0
2245606558.73709,-9.860761315262648e-32
2245658266.33427,0.0
2245709975.12206,0.0
2245761685.10051,-9.860761315262648e-32
2245813396.26964,-9.860761315262648e-32
2245865108.62948,-4.005934284325451e-31
2245916822.18005,-1.9721522630525295e-31
2245968536.92138,-1.9721522630525295e-31
2246020252.85351,-3.019858152799186e-31
2246071969.97644,0.0
2246123688.29024,-1.9721522630525295e-31
2246175407.79489,0.0
2246227128.49045,-1.9721522630525295e-31
2246278850.37693,-9.860761315262648e-32
2246330573.45436,-1.9721522630525295e-31
2246382297.72279,-9.860761315262648e-32
2246434023.18222,-9.860761315262648e-32
2246485749.83268,-9.860761315262648e-32
2246537477.67421,-2.033782021272921e-31
2246589206.70682,9.860761315262648e-32
2246640936.93057,-9.860761315262648e-32
2246692668.34545,-9.860761315262648e-32
2246744400.95151,-9.860761315262648e-32
2246796134.74876,-1.0477058897466563e-31
2246847869.73726,-9.860761315262648e-32
2246899605.917,-9.860761315262648e-32
2246951343.28802,-9.860761315262648e-32
2247003081.85036,0.0
2247054821.60403,0.0
2247106562.54908,-9.860761315262648e-32
2247158304.68551,0.0
2247210048.01337,-9.860761315262648e-32
2247261792.53267,-9.860761315262648e-32
2247313538.24345,-2.033782021272921e-31
2247365285.14573,9.860761315262648e-32
2247417033.23954,-9.860761315262648e-32
2247468782.52491,-9.860761315262648e-32
2247520533.00186,0.0
2247572284.67043,-9.860761315262648e-32
2247624037.53063,0.0
2247675791.5825,0.0
2247727546.82607,-1.0477058897466563e-31
2247779303.26136,-9.860761315262648e-32
2247831060.8884,-2.033782021272921e-31
2247882819.70722,-3.019858152799186e-31
2247934579.71784,-9.860761315262648e-32
2247986340.92029,-3.019858152799186e-31
2248038103.3146,-9.860761315262648e-32
2248089866.90081,-2.9582283945787943e-31
2248141631.67892,-9.860761315262648e-32
2248193397.64897,0.0
2248245164.811,-1.9721522630525295e-31
2248296933.16503,-2.033782021272921e-31
2248348702.71107,-3.019858152799186e-31
2248400473.44917,-1.0477058897466563e-31
2248452245.37934,-1.9721522630525295e-31
2248504018.50162,-9.860761315262648e-32
2248555792.81605,0.0
2248607568.32262,-2.033782021272921e-31
2248659345.02139,-9.860761315262648e-32
2248711122.91237,-1.9721522630525295e-31
2248762901.99559,-2.033782021272921e-31
2248814682.2711,-1.0477058897466563e-31
2248866463.73889,-9.860761315262648e-32
2248918246.39902,0.0
2248970030.25149,-1.9721522630525295e-31
2249021815.29635,0.0
2249073601.53362,-9.860761315262648e-32
2249125388.96332,-1.0477058897466563e-31
2249177177.58548,-9.860761315262648e-32
2249228967.40014,-1.0477058897466563e-31
2249280758.40732,-1.9721522630525295e-31
2249332550.60704,-1.9721522630525295e-31
2249384343.99933,0.0
2249436138.58422,-1.9721522630525295e-31
2249487934.36174,2.033782021272921e-31
2249539731.33192,-9.860761315262648e-32
2249591529.49478,-9.860761315262648e-32
2249643328.85035,9.860761315262648e-32
2249695129.39866,-2.033782021272921e-31
2249746931.13974,-1.0477058897466563e-31
2249798734.07361,0.0
2249850538.20029,0.0
2249902343.51983,9.860761315262648e-32
2249954150.03224,-2.033782021272921e-31
2250005957.73756,-9.860761315262648e-32
2250057766.6358,-9.860761315262648e-32
2250109576.727,0.0
2250161388.01118,-9.860761315262648e-32
2250213200.48838,9.860761315262648e-32
2250265014.15863,-9.860761315262648e-32
2250316829.02193,-1.0477058897466563e-31
2250368645.07833,-2.033782021272921e-31
2250420462.32786,-1.9721522630525295e-31
2250472280.77053,-1.0477058897466563e-31
2250524100.40639,-1.9721522630525295e-31
2250575921.23545,-3.019858152799186e-31
2250627743.25773,0.0
2250679566.47328,0.0
2250731390.88212,-9.860761315262648e-32
2250783216.48427,0.0
2250835043.27977,-2.9582283945787943e-31
2250886871.26863,-9.860761315262648e-32
2250938700.45089,-2.033782021272921e-31
2250990530.82658,-9.860761315262648e-32
2251042362.39572,-9.860761315262648e-32
2251094195.15833,0.0
2251146029.11446,-1.9721522630525295e-31
2251197864.26412,0.0
2251249700.60734,-2.033782021272921e-31
2251301538.14415,-9.860761315262648e-32
2251353376.87458,-1.0477058897466563e-31
2251405216.79865,0.0
2251457057.9164,-1.9721522630525295e-31
2251508900.22785,-2.033782021272921e-31
2251560743.73302,-9.860761315262648e-32
2251612588.43194,-2.033782021272921e-31
2251664434.32465,1.0477058897466563e-31
2251716281.41117,-1.0477058897466563e-31
2251768129.69153,0.0
2251819979.16575,0.0
2251871829.83386,0.0
2251923681.69589,-3.019858152799186e-31
2251975534.75187,-9.860761315262648e-32
2252027389.00182,9.860761315262648e-32
2252079244.44578,-4.005934284325451e-31
2252131101.08376,0.0
2252182958.91581,-2.033782021272921e-31
2252234817.94193,-2.9582283945787943e-31
2252286678.16217,-9.860761315262648e-32
2252338539.57654,-9.860761315262648e-32
2252390402.18508,-1.9721522630525295e-31
2252442265.98783,0.0
2252494130.98479,-1.9721522630525295e-31
2252545997.176,-9.860761315262648e-32
2252597864.56148,-9.860761315262648e-32
2252649733.14127,-1.9721522630525295e-31
2252701602.9154,0.0
2252753473.88388,-1.9721522630525295e-31
2252805346.04675,-2.033782021272921e-31
2252857219.40403,-2.033782021272921e-31
2252909093.95575,-2.033782021272921e-31
2252960969.70196,-9.860761315262648e-32
2253012846.64265,-9.860761315262648e-32
2253064724.77786,-9.860761315262648e-32
2253116604.10763,-9.860761315262648e-32
2253168484.63198,3.2047474274603605e-30
2253220366.35094,-2.033782021272921e-31
2253272249.26453,-2.033782021272921e-31
2253324133.37278,-1.9721522630525295e-31
2253376018.67571,0.0
2253427905.17338,-9.860761315262648e-32
2253479792.86578,0.0
2253531681.75295,-9.860761315262648e-32
2253583571.83493,0.0
2253635463.11173,9.860761315262648e-32
2253687355.58339,2.033782021272921e-31
2253739249.24992,-9.860761315262648e-32
2253791144.11137,-2.033782021272921e-31
2253843040.16775,0.0
2253894937.41911,0.0
2253946835.86545,-9.860761315262648e-32
2253998735.50681,-1.9721522630525295e-31
2254050636.34321,0.0
2254102538.3747,-9.860761315262648e-32
2254154441.60129,-1.0477058897466563e-31
2254206346.023,2.033782021272921e-31
2254258251.63987,-9.860761315262648e-32
2254310158.45193,0.0
2254362066.45919,-1.9721522630525295e-31
2254413975.66171,-1.9721522630525295e-31
2254465886.05948,-9.860761315262648e-32
2254517797.65255,-9.860761315262648e-32
2254569710.44094,-9.860761315262648e-32
2254621624.42469,0.0
2254673539.60381,-9.860761315262648e-32
2254725455.97834,-1.0477058897466563e-31
2254777373.54829,0.0
2254829292.31371,-9.860761315262648e-32
2254881212.27462,0.0
2254933133.43104,-9.860761315262648e-32
2254985055.783,-9.860761315262648e-32
2255036979.33053,0.0
2255088904.07366,-2.033782021272921e-31
2255140830.01243,-9.860761315262648e-32
2255192757.14683,1.9721522630525295e-31
2255244685.47692,-1.9721522630525295e-31
2255296615.00271,0.0
2255348545.72425,-9.860761315262648e-32
2255400477.64155,0.0
2255452410.75463,-9.860761315262648e-32
2255504345.06353,-3.019858152799186e-31
2255556280.56828,0.0
2255608217.26891,0.0
2255660155.16543,9.860761315262648e-32
2255712094.25787,-2.033782021272921e-31
2255764034.54628,-9.860761315262648e-32
2255815976.03066,0.0
2255867918.71107,-1.0477058897466563e-31
2255919862.58751,-9.860761315262648e-32
2255971807.66001,-2.033782021272921e-31
2256023753.9286,-3.019858152799186e-31
2256075701.39333,-9.860761315262648e-32
2256127650.05419,-1.0477058897466563e-31
2256179599.91123,-9.860761315262648e-32
2256231550.96447,-3.019858152799186e-31
2256283503.21395,-1.9721522630525295e-31
2256335456.65969,-9.860761315262648e-32
2256387411.30171,-1.9721522630525295e-31
2256439367.14004,0.0
2256491324.17471,-9.860761315262648e-32
2256543282.40576,-1.9721522630525295e-31
2256595241.8332,-1.0477058897466563e-31
2256647202.45707,-4.005934284325451e-31
2256699164.27738,-9.860761315262648e-32
2256751127.29417,-2.033782021272921e-31
2256803091.50747,1.0477058897466563e-31
2256855056.91731,-1.9721522630525295e-31
2256907023.52371,-9.860761315262648e-32
2256958991.32669,0.0
2257010960.32629,0.0
2257062930.52255,0.0
2257114901.91546,-1.9721522630525295e-31
2257166874.50508,0.0
2257218848.29142,-9.860761315262648e-32
2257270823.27452,0.0
2257322799.4544,-9.860761315262648e-32
2257374776.83109,-2.033782021272921e-31
2257426755.40462,0.0
2257478735.17501,-9.860761315262648e-32
2257530716.1423,0.0
2257582698.3065,-1.0477058897466563e-31
2257634681.66765,0.0
2257686666.22578,0.0
2257738651.9809,-1.9721522630525295e-31
2257790638.93307,-9.860761315262648e-32
2257842627.08228,0.0
2257894616.42858,-1.0477058897466563e-31
2257946606.972,-1.9721522630525295e-31
2257998598.71255,-9.860761315262648e-32
2258050591.65028,-2.033782021272921e-31
2258102585.78519,-2.033782021272921e-31
2258154581.11733,-9.860761315262648e-32
2258206577.64672,-9.860761315262648e-32
2258258575.37339,-1.0477058897466563e-31
2258310574.29737,-9.860761315262648e-32
2258362574.41868,0.0
2258414575.73735,-9.860761315262648e-32
2258466578.2534,-9.860761315262648e-32
2258518581.96688,-9.860761315262648e-32
2258570586.8778,-9.860761315262648e-32
2258622592.98618,-1.9721522630525295e-31
2258674600.29207,-9.860761315262648e-32
2258726608.79548,-9.860761315262648e-32
2258778618.49646,-1.0477058897466563e-31
2258830629.395,-3.019858152799186e-31
2258882641.49116,-2.033782021272921e-31
2258934654.78495,0.0
2258986669.27641,-1.0477058897466563e-31
2259038684.96556,-1.0477058897466563e-31
2259090701.85243,-1.9721522630525295e-31
2259142719.93705,-9.860761315262648e-32
2259194739.21943,-1.9721522630525295e-31
2259246759.69962,-9.860761315262648e-32
2259298781.37765,-9.860761315262648e-32
2259350804.25353,0.0
2259402828.32729,9.860761315262648e-32
2259454853.59897,-1.9721522630525295e-31
2259506880.06859,-9.860761315262648e-32
2259558907.73617,-9.860761315262648e-32
2259610936.60175,-1.0477058897466563e-31
2259662966.66535,-1.9721522630525295e-31
2259714997.927,-1.0477058897466563e-31
2259767030.38674,-9.860761315262648e-32
2259819064.04457,0.0
2259871098.90054,-2.033782021272921e-31
2259923134.95466,-2.9582283945787943e-31
2259975172.20699,-9.860761315262648e-32
2260027210.65752,-1.0477058897466563e-31
2260079250.30629,9.860761315262648e-32
2260131291.15334,0.0
2260183333.19868,0.0
2260235376.44236,0.0
2260287420.88439,0.0
2260339466.52479,1.0477058897466563e-31
2260391513.36361,-9.860761315262648e-32
2260443561.40086,-1.9721522630525295e-31
2260495610.63658,0.0
2260547661.07079,-3.019858152799186e-31
2260599712.70352,-9.860761315262648e-32
2260651765.53479,0.0
2260703819.56464,-1.0477058897466563e-31
2260755874.7931,-2.9582283945787943e-31
2260807931.22018,0.0
2260859988.84591,0.0
2260912047.67033,9.860761315262648e-32
2260964107.69348,-9.860761315262648e-32
2261016168.91535,-1.9721522630525295e-31
2261068231.33599,-1.9721522630525295e-31
2261120294.95543,0.0
2261172359.77369,-9.860761315262648e-32
2261224425.79081,-9.860761315262648e-32
2261276493.0068,-9.860761315262648e-32
2261328561.4217,9.860761315262648e-32
2261380631.03552,-9.860761315262648e-32
2261432701.84831,9.860761315262648e-32
2261484773.8601,-9.860761315262648e-32
2261536847.07089,-9.860761315262648e-32
2261588921.48073,0.0
2261640997.08964,-9.860761315262648e-32
2261693073.89766,-9.860761315262648e-32
2261745151.90479,-1.9721522630525295e-31
2261797231.11108,0.0
2261849311.51655,-1.9721522630525295e-31
2261901393.12123,-1.9721522630525295e-31
2261953475.92516,1.0477058897466563e-31
2262005559.92834,-1.0477058897466563e-31
2262057645.13082,0.0
2262109731.53261,-9.860761315262648e-32
2262161819.13375,-1.9721522630525295e-31
2262213907.93428,-9.860761315262648e-32
2262265997.9342,3.198584451638321e-30
2262318089.13355,-1.9721522630525295e-31
2262370181.53236,-9.860761315262648e-32
2262422275.13066,0.0
2262474369.92847,-9.860761315262648e-32
2262526465.92581,0.0
2262578563.12273,-9.860761315262648e-32
2262630661.51924,-9.860761315262648e-32
2262682761.11539,0.0
2262734861.91118,-2.033782021272921e-31
2262786963.90664,-9.860761315262648e-32
2262839067.10182,-1.9721522630525295e-31
2262891171.49672,-2.9582283945787943e-31
2262943277.0914,-1.9721522630525295e-31
2262995383.88586,-9.860761315262648e-32
2263047491.88014,-3.019858152799186e-31
2263099601.07426,0.0
2263151711.46825,0.0
2263203823.06215,-3.019858152799186e-31
2263255935.85597,-9.860761315262648e-32
2263308049.84975,-9.860761315262648e-32
2263360165.04351,9.860761315262648e-32
2263412281.43728,9.860761315262648e-32
2263464399.03109,1.0477058897466563e-31
2263516517.82496,0.0
2263568637.81893,-9.860761315262648e-32
2263620759.01302,0.0
2263672881.40726,-1.9721522630525295e-31
2263725005.00167,-2.033782021272921e-31
2263777129.79629,-9.860761315262648e-32
2263829255.79114,1.0477058897466563e-31
2263881382.98625,0.0
2263933511.38165,9.860761315262648e-32
2263985640.97736,-1.9721522630525295e-31
2264037771.77341,9.860761315262648e-32
2264089903.76983,0.0
2264142036.96665,-4.005934284325451e-31
2264194171.3639,0.0
2264246306.96159,-9.860761315262648e-32
2264298443.75977,-9.860761315262648e-32
2264350581.75845,-9.860761315262648e-32
2264402720.95768,9.860761315262648e-32
2264454861.35746,-9.860761315262648e-32
2264507002.95783,-9.860761315262648e-32
2264559145.75883,-2.033782021272921e-31
2264611289.76046,-9.860761315262648e-32
2264663434.96279,0.0
2264715581.3658,-2.033782021272921e-31
2264767728.96954,-9.860761315262648e-32
2264819877.77404,-9.860761315262648e-32
2264872027.77933,-9.860761315262648e-32
2264924178.98543,-1.0477058897466563e-31
2264976331.39236,0.0
2265028485.00017,0.0
2265080639.80887,-2.033782021272921e-31
2265132795.81849,-2.033782021272921e-31
2265184953.02907,0.0
2265237111.44061,-2.033782021272921e-31
2265289271.05317,-9.860761315262648e-32
2265341431.86676,-9.860761315262648e-32
2265393593.88141,-9.860761315262648e-32
2265445757.09715,0.0
2265497921.51401,-9.860761315262648e-32
2265550087.132,-3.019858152799186e-31
2265602253.95117,-9.860761315262648e-32
2265654421.97155,-1.0477058897466563e-31
2265706591.19314,-2.033782021272921e-31
2265758761.61599,-2.033782021272921e-31
2265810933.24013,-9.860761315262648e-32
2265863106.06558,-9.860761315262648e-32
2265915280.09236,-3.019858152799186e-31
2265967455.3205,-1.9721522630525295e-31
2266019631.75004,0.0
2266071809.381,0.0
2266123988.21341,-3.019858152799186e-31
2266176168.24729,-2.033782021272921e-31
2266228349.48268,-1.9721522630525295e-31
2266280531.9196,9.860761315262648e-32
2266332715.55808,9.860761315262648e-32
2266384900.39814,-1.9721522630525295e-31
2266437086.43982,-1.9721522630525295e-31
2266489273.68314,-9.860761315262648e-32
2266541462.12812,-2.033782021272921e-31
2266593651.77482,-2.033782021272921e-31
2266645842.62323,-1.9721522630525295e-31
2266698034.67339,0.0
2266750227.92533,0.0
